old_url,depth,matched_category_name,new_url,match_type,match_method,confidence,status,notes,is_cross_linked,consolidation_count
https://www.weldingandwelder.com/category/welding-equipment/welder-generators/spares-accessories-welder-generators/,3,Spares & Accessories,/machines/generators/spares,exact,Leaf slug 'spares-accessories-welder-generators' → CSV 'Spares & Accessories',high,MAPPED,Item match: Spares & Accessories,,
https://www.weldingandwelder.com/category/welding-equipment/spot-welders/,2,Spot Welders,/mig-welding/welders/spot-welders,exact,Leaf slug 'spot-welders' → CSV 'Spot Welders',high,MAPPED,Subcategory override: 'Spot Welders' → /mig-welding/welders/spot-welders,,
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/inert-gas-regulators/,3,Inert Gas Regulators,/gas-oxy-fuel/regulators/inert,exact,Leaf slug 'inert-gas-regulators' → CSV 'Inert Gas Regulators',high,MAPPED,Item match: Inert Gas Regulators,YES,
https://www.weldingandwelder.com/category/welding-fume-extraction/f-tech-fume-extraction/,2,F-Tech Fume Extraction,/safety/fume/f-tech,exact,Leaf slug 'f-tech-fume-extraction' → CSV 'F-Tech Fume Extraction',high,MAPPED,Item match: F-Tech Fume Extraction,,
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-cylinder-storage-handling/gas-cylinder-trolleys-handling/gas-cylinder-trolleys/,4,Gas Cylinder Trolleys,/gas-oxy-fuel/storage/trolleys,exact,Leaf slug 'gas-cylinder-trolleys' → CSV 'Gas Cylinder Trolleys',high,MAPPED,Item match: Gas Cylinder Trolleys,,
https://www.weldingandwelder.com/category/welding-tools-benches/welding-tools-marking/temperature-indicator-pens/,3,Temperature Indicator Pens,/workshop/tools/temp-pens,exact,Leaf slug 'temperature-indicator-pens' → CSV 'Temperature Indicator Pens',high,MAPPED,Item match: Temperature Indicator Pens,,
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/,2,Pipe Welding Clamps,/workshop/pipe/clamps/pipe-welding-clamps,exact,Leaf slug 'pipe-welding-clamps' → CSV 'Pipe Welding Clamps',high,MAPPED,Subcategory override: 'Pipe Welding Clamps' → /workshop/pipe/clamps/pipe-welding-clamps,,
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-bevellers/,3,Pipe Bevelling Machines & Tools,/workshop/pipe/bevelling/pipe-bevelling-machines-and-tools,exact,Leaf slug 'pipe-bevellers' → CSV 'Pipe Bevelling Machines & Tools',high,MAPPED,Subcategory override: 'Pipe Bevelling Machines & Tools' → /workshop/pipe/bevelling/pipe-bevelling-machines-and-tools,,
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-fume-extraction-spares/kemper-extraction-arms-hoods/,4,Kemper Exhaust Arms & Hoods,/safety/fume/kemper-spares/kemper-exhaust-arms-and-hoods,exact,Leaf slug 'kemper-extraction-arms-hoods' → CSV 'Kemper Exhaust Arms & Hoods',high,MAPPED,Subcategory override: 'Kemper Exhaust Arms & Hoods' → /safety/fume/kemper-spares/kemper-exhaust-arms-and-hoods,,
https://www.weldingandwelder.com/category/safety-equipment/welding-gloves/,2,Welding Gloves & Gauntlets,/safety/gloves,exact,Leaf slug 'welding-gloves' → CSV 'Welding Gloves & Gauntlets',high,MAPPED,Item match: Welding Gloves & Gauntlets,YES,
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-torches-spares/weldcraft-tig-torch-spares/,4,TIG Torches & Spare Parts,/tig-welding/torches/all,exact,Leaf slug 'weldcraft-tig-torch-spares' → CSV 'TIG Torches & Spare Parts',high,MAPPED,Item match: TIG Torches & Spare Parts,,2
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-compressors/air-compressors-belt-driven/,3,Belt Driven Air Compressors,/workshop/compressors/belt-driven,exact,Leaf slug 'air-compressors-belt-driven' → CSV 'Belt Driven Air Compressors',high,MAPPED,Item match: Belt Driven Compressors,,
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/fuel-regulators/,3,Fuel Gas Regulators,/gas-oxy-fuel/regulators/fuel,exact,Leaf slug 'fuel-regulators' → CSV 'Fuel Gas Regulators',high,MAPPED,Item match: Fuel Gas Regulators,,
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/oxy-acetylene-welding-rods/oxy-acetylene-welding-rods-brazing/,4,Oxy-Acetylene Welding Rods - Brazing,/gas-oxy-fuel/rods/brazing,exact,Leaf slug 'oxy-acetylene-welding-rods-brazing' → CSV 'Oxy-Acetylene Welding Rods - Brazing',high,MAPPED,Item match: Brazing Rods,YES,
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-saws/exact-pipe-saws-pipe-saws/pipe-saw-spares-roller-supports/,5,Pipe Saw Spares & Roller Supports,/workshop/pipe/saws/spares,exact,Leaf slug 'pipe-saw-spares-roller-supports' → CSV 'Pipe Saw Spares & Roller Supports',high,MAPPED,Item match: Pipe Saw Spares & Supports,,
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/plasma-cutting-equipment/jasic-plasma-cutting-spares/,3,Jasic Plasma Cutter Spares,/cutting/plasma/jasic-spares,exact,Leaf slug 'jasic-plasma-cutting-spares' → CSV 'Jasic Plasma Cutter Spares',high,MAPPED,Item match: Jasic Plasma Spares,,
https://www.weldingandwelder.com/category/welding-tools-benches/magswitch-magnetic-positioners/work-holding-devices-fixed-angle/,3,Work Holding Devices - Fixed Angle,/workshop/positioners/work-holding-devices-fixed-angle,exact,Leaf slug 'work-holding-devices-fixed-angle' → CSV 'Work Holding Devices - Fixed Angle',high,MAPPED,Subcategory override: 'Work Holding Devices - Fixed Angle' → /workshop/positioners/work-holding-devices-fixed-angle,,
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/gas-arc-high-pressure-gas-regulators/gas-arc-cylinder-mounted-gas-regulators/,4,Gas Arc Cylinder Mounted Gas Regulators,/gas-oxy-fuel/regulators/gas-arc-cylinder-mounted-gas-regulators,exact,Leaf slug 'gas-arc-cylinder-mounted-gas-regulators' → CSV 'Gas Arc Cylinder Mounted Gas Regulators',high,MAPPED,Subcategory override: 'Gas Arc Cylinder Mounted Gas Regulators' → /gas-oxy-fuel/regulators/gas-arc-cylinder-mounted-gas-regulators,,
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/gas-arc-high-pressure-gas-regulators/,3,Gas Arc Regulators,/gas-oxy-fuel/regulators/gas-arc-regulators,exact,Leaf slug 'gas-arc-high-pressure-gas-regulators' → CSV 'Gas Arc Regulators',high,MAPPED,Subcategory override: 'Gas Arc Regulators' → /gas-oxy-fuel/regulators/gas-arc-regulators,,2
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tungsten-electrodes/lanthanated-tungsten-electrodes/,4,Lanthanated Tungsten Electrodes,/tig-welding/tungsten/lanthanated,exact,Leaf slug 'lanthanated-tungsten-electrodes' → CSV 'Lanthanated Tungsten Electrodes',high,MAPPED,Item match: Lanthanated Tungsten,,
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-fume-extraction-spares/kemper-lighting-sets-start-stop/,4,Kemper Lighting Sets & Start-Stop Sets,/safety/fume/kemper-spares/kemper-lighting-sets-and-start-stop-sets,exact,Leaf slug 'kemper-lighting-sets-start-stop' → CSV 'Kemper Lighting Sets & Start-Stop Sets',high,MAPPED,Subcategory override: 'Kemper Lighting Sets & Start-Stop Sets' → /safety/fume/kemper-spares/kemper-lighting-sets-and-start-stop-sets,,
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/v-head-stands/tri-stands/,4,Tri-Stands & Pipe Jacks,/workshop/pipe/stands/v-head/tri-stands-and-pipe-jacks,exact,Leaf slug 'tri-stands' → CSV 'Tri-Stands & Pipe Jacks',high,MAPPED,Subcategory override: 'Tri-Stands & Pipe Jacks' → /workshop/pipe/stands/v-head/tri-stands-and-pipe-jacks,,
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/mma-stick-electrodes/electrodes-steel-low-hydrogen/,4,Steel & Low Hydrogen Electrodes,/arc-mma/electrodes/steel,exact,Leaf slug 'electrodes-steel-low-hydrogen' → CSV 'Steel & Low Hydrogen Electrodes',high,MAPPED,Item match: Steel & Low Hydrogen,YES,
https://www.weldingandwelder.com/category/metal-saws-mag-drills/metal-cut-off-saws-chop-saws/circular-saw-blades/,3,Circular Saw Blades,/machines/saws/circular/circular-saw-blades,exact,Leaf slug 'circular-saw-blades' → CSV 'Circular Saw Blades',high,MAPPED,Subcategory override: 'Circular Saw Blades' → /machines/saws/circular/circular-saw-blades,,
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-filter-tables/,3,Kemper Filter Tables,/safety/fume/kemper-tables,exact,Leaf slug 'kemper-filter-tables' → CSV 'Kemper Filter Tables',high,MAPPED,Item match: Kemper Filter Tables,,
https://www.weldingandwelder.com/category/welding-equipment/mig-welding-machines/,2,MIG Welders,/mig-welding/welders/mig-welders,exact,Leaf slug 'mig-welding-machines' → CSV 'MIG Welders',high,MAPPED,Subcategory override: 'MIG Welders' → /mig-welding/welders/mig-welders,,
https://www.weldingandwelder.com/category/safety-equipment/welding-screens-welding-curtains/welding-curtains-frames-standard/,3,Welding Curtains & Frames - Standard,/safety/screens/welding-curtains-and-frames-standard,exact,Leaf slug 'welding-curtains-frames-standard' → CSV 'Welding Curtains & Frames - Standard',high,MAPPED,Subcategory override: 'Welding Curtains & Frames - Standard' → /safety/screens/welding-curtains-and-frames-standard,,
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-manifolds/manifold-regulator-spares/,3,Manifold & Regulator Parts/Connectors,/gas-oxy-fuel/manifolds/manifold-and-regulator-parts-connectors,exact,Leaf slug 'manifold-regulator-spares' → CSV 'Manifold & Regulator Parts/Connectors',high,MAPPED,Subcategory override: 'Manifold & Regulator Parts/Connectors' → /gas-oxy-fuel/manifolds/manifold-and-regulator-parts-connectors,,
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-compressors/air-compressor-spares/,3,Air Compressor Hoses & Accessories,/workshop/air-tools/hoses/air-compressor-hoses-and-accessories,exact,Leaf slug 'air-compressor-spares' → CSV 'Air Compressor Hoses & Accessories',high,MAPPED,Subcategory override: 'Air Compressor Hoses & Accessories' → /workshop/air-tools/hoses/air-compressor-hoses-and-accessories,,2
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/roller-pipe-stands/multi-stand-pipe-stands/,4,Multi-Stand Pipe Stands,/workshop/pipe/stands/roller/multi-stand-pipe-stands,exact,Leaf slug 'multi-stand-pipe-stands' → CSV 'Multi-Stand Pipe Stands',high,MAPPED,Subcategory override: 'Multi-Stand Pipe Stands' → /workshop/pipe/stands/roller/multi-stand-pipe-stands,,
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/mma-stick-electrodes/hard-surfacing-welding-electrodes/,4,Hard Surfacing Electrodes,/arc-mma/electrodes/hard-surfacing,exact,Leaf slug 'hard-surfacing-welding-electrodes' → CSV 'Hard Surfacing Electrodes',high,MAPPED,Item match: Hard Surfacing,YES,
https://www.weldingandwelder.com/category/safety-equipment/welding-screens-welding-curtains/welding-curtain-frames-arms/,3,Welding Curtain Frames & Arms,/safety/screens/welding-curtain-frames-and-arms,exact,Leaf slug 'welding-curtain-frames-arms' → CSV 'Welding Curtain Frames & Arms',high,MAPPED,Subcategory override: 'Welding Curtain Frames & Arms' → /safety/screens/welding-curtain-frames-and-arms,,
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/oxygen-regulators/,3,Oxygen Regulators,/gas-oxy-fuel/regulators/oxygen,exact,Leaf slug 'oxygen-regulators' → CSV 'Oxygen Regulators',high,MAPPED,Item match: Oxygen Regulators,,
https://www.weldingandwelder.com/category/safety-equipment/welding-blankets/,2,Welding Blankets & Mats,/safety/blankets,exact,Leaf slug 'welding-blankets' → CSV 'Welding Blankets & Mats',high,MAPPED,Item match: Welding Blankets & Mats,,
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/gas-arc-high-pressure-gas-hoses/gases-other-than-oxyoxy-mixture/,4,Gases other than Oxy/Oxy Mixture,/gas-oxy-fuel/hoses/high-pressure/gases-other-than-oxy-oxy-mixture,exact,Leaf slug 'gases-other-than-oxyoxy-mixture' → CSV 'Gases other than Oxy/Oxy Mixture',high,MAPPED,Subcategory override: 'Gases other than Oxy/Oxy Mixture' → /gas-oxy-fuel/hoses/high-pressure/gases-other-than-oxy-oxy-mixture,,
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tools/air-impact-wrenches/,3,Air Impact Wrenches,/workshop/air-tools/impact-wrenches,exact,Leaf slug 'air-impact-wrenches' → CSV 'Air Impact Wrenches',high,MAPPED,Item match: Air Impact Wrenches,,
https://www.weldingandwelder.com/category/welding-equipment/multi-process-welding/,2,Multi Process Welding Machines,/mig-welding/multi-process,exact,Leaf slug 'multi-process-welding' → CSV 'Multi Process Welding Machines',high,MAPPED,Item match: Multi Process Welders,,
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-compressors/screw-compressors/,3,Screw Compressors,/workshop/compressors/screw,exact,Leaf slug 'screw-compressors' → CSV 'Screw Compressors',high,MAPPED,Item match: Screw Compressors,,
https://www.weldingandwelder.com/category/welding-equipment/welder-generators/filter-kits-servicing/,3,Filter Kits & Servicing,/machines/generators/servicing,exact,Leaf slug 'filter-kits-servicing' → CSV 'Filter Kits & Servicing',high,MAPPED,Item match: Filter Kits & Servicing,,
https://www.weldingandwelder.com/category/metal-saws-mag-drills/broaching-cutters-metal-saws-mag-drills/,2,Broaching Cutters,/machines/broaching-cutters,exact,Leaf slug 'broaching-cutters-metal-saws-mag-drills' → CSV 'Broaching Cutters',high,MAPPED,Item match: Broaching Cutters,,
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/plasma-cutting-equipment/plasma-cutting-machines/,3,Plasma Cutters,/cutting/plasma/cutters,exact,Leaf slug 'plasma-cutting-machines' → CSV 'Plasma Cutters',high,MAPPED,Item match: Plasma Cutters,,
https://www.weldingandwelder.com/category/welding-equipment/plate-bevellers/,2,Plate Bevellers,/cutting/bevellers,exact,Leaf slug 'plate-bevellers' → CSV 'Plate Bevellers',high,MAPPED,Item match: Plate Bevellers,,
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-flow-components/flash-back-arrestors/,3,Flashback Arrestors,/gas-oxy-fuel/flashback-arrestors,exact,Leaf slug 'flash-back-arrestors' → CSV 'Flashback Arrestors',high,MAPPED,Item match: Flashback Arrestors,,
https://www.weldingandwelder.com/category/welding-equipment/tungsten-grinders-for-tig-welding/handheld-tungsten-grinders/,3,Handheld Tungsten Grinders,/tig-welding/tungsten-grinders/handheld,exact,Leaf slug 'handheld-tungsten-grinders' → CSV 'Handheld Tungsten Grinders',high,MAPPED,Item match: Tungsten Grinders - Handheld,,
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/mma-stick-electrodes/stainless-steel-welding-electrodes/,4,Stainless Steel Welding Electrodes,/tig-welding/filler-rods/stainless/stainless-steel-welding-electrodes,exact,Leaf slug 'stainless-steel-welding-electrodes' → CSV 'Stainless Steel Welding Electrodes',high,MAPPED,Subcategory override: 'Stainless Steel Welding Electrodes' → /tig-welding/filler-rods/stainless/stainless-steel-welding-electrodes,,
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-stainless-steel/,4,TIG Filler Rods for Stainless Steel,/tig-welding/filler-rods/stainless/tig-filler-rods-for-stainless-steel,exact,Leaf slug 'tig-filler-rods-for-stainless-steel' → CSV 'TIG Filler Rods for Stainless Steel',high,MAPPED,Subcategory override: 'TIG Filler Rods for Stainless Steel' → /tig-welding/filler-rods/stainless/tig-filler-rods-for-stainless-steel,,
https://www.weldingandwelder.com/category/welding-equipment/weld-cleaning-machines/stainless-steel-weld-cleaning/bymat-weld-cleaning-machines/,4,Bymat Weld Cleaning Machines,/tig-welding/weld-cleaning/bymat-weld-cleaning-machines,exact,Leaf slug 'bymat-weld-cleaning-machines' → CSV 'Bymat Weld Cleaning Machines',high,MAPPED,Subcategory override: 'Bymat Weld Cleaning Machines' → /tig-welding/weld-cleaning/bymat-weld-cleaning-machines,,
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/cylinder-fittings/cylinder-connectors/,4,Cylinder Connectors,/gas-oxy-fuel/cylinder-fittings/cylinder-connectors,exact,Leaf slug 'cylinder-connectors' → CSV 'Cylinder Connectors',high,MAPPED,Subcategory override: 'Cylinder Connectors' → /gas-oxy-fuel/cylinder-fittings/cylinder-connectors,,
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/electrode-holders-mma/,3,Electrode Holders MMA,/arc-mma/electrode-holders,exact,Leaf slug 'electrode-holders-mma' → CSV 'Electrode Holders MMA',high,MAPPED,Item match: Electrode Holders,,
https://www.weldingandwelder.com/category/welding-equipment/spot-welders/portable-spot-welders/,3,Portable Spot Welders,/machines/spot-welders/portable,exact,Leaf slug 'portable-spot-welders' → CSV 'Portable Spot Welders',high,MAPPED,Item match: Spot Welders - Portable,,
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/oxy-fuel-torches/gas-cutting-torches/,4,Gas Cutting Torches,/gas-oxy-fuel/torches/cutting,exact,Leaf slug 'gas-cutting-torches' → CSV 'Gas Cutting Torches',high,MAPPED,Item match: Gas Cutting Torches,,
https://www.weldingandwelder.com/category/welding-equipment/powder-welding/,2,Thermal Spray Equipment & Powder,/machines/thermal-spray/thermal-spray-equipment-and-powder,exact,Leaf slug 'powder-welding' → CSV 'Thermal Spray Equipment & Powder',high,MAPPED,Subcategory override: 'Thermal Spray Equipment & Powder' → /machines/thermal-spray/thermal-spray-equipment-and-powder,,
https://www.weldingandwelder.com/category/welding-tools-benches/welding-tools-marking/welding-tools/,3,Welding Tools,/workshop/tools,exact,Leaf slug 'welding-tools' → CSV 'Welding Tools',high,MAPPED,Column-level href ([Parent]),,2
https://www.weldingandwelder.com/category/safety-equipment/welding-tents-work-shelters/,2,Welding Tents & Work Shelters,/safety/tents,exact,Leaf slug 'welding-tents-work-shelters' → CSV 'Welding Tents & Work Shelters',high,MAPPED,Item match: Welding Tents & Shelters,,
https://www.weldingandwelder.com/category/safety-equipment/welding-clothing/welding-caps-balaclavas/,3,Welding Caps & Balaclavas,/safety/clothing/caps,exact,Leaf slug 'welding-caps-balaclavas' → CSV 'Welding Caps & Balaclavas',high,MAPPED,Item match: Welding Caps & Balaclavas,,
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-torches-spares/,3,TIG Torches & Spare Parts,/tig-welding/torches/all,exact,Leaf slug 'tig-welding-torches-spares' → CSV 'TIG Torches & Spare Parts',high,MAPPED,Item match: TIG Torches & Spare Parts,,2
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/welding-cable/welding-cable-sets/,4,Welding Cable Sets,/arc-mma/cable/sets,exact,Leaf slug 'welding-cable-sets' → CSV 'Welding Cable Sets',high,MAPPED,Item match: Welding Cable Sets,,
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/welding-cable/welding-cable-plugs-sockets/,4,Welding Cable - Plugs & Sockets,/arc-mma/cable/plugs-sockets,exact,Leaf slug 'welding-cable-plugs-sockets' → CSV 'Welding Cable - Plugs & Sockets',high,MAPPED,Item match: Cable Plugs & Sockets,,
https://www.weldingandwelder.com/category/welding-equipment/welder-generators/,2,Welder Generators,/machines/generators/welder,exact,Leaf slug 'welder-generators' → CSV 'Welder Generators',high,MAPPED,Item match: Welder Generators,,
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-cutting-machines/manual-pipe-cutting-machine-spares/,4,Manual Pipe Cutting Machine Spares,/workshop/pipe/cutting-machines/spares/manual-pipe-cutting-machine-spares,exact,Leaf slug 'manual-pipe-cutting-machine-spares' → CSV 'Manual Pipe Cutting Machine Spares',high,MAPPED,Subcategory override: 'Manual Pipe Cutting Machine Spares' → /workshop/pipe/cutting-machines/spares/manual-pipe-cutting-machine-spares,,
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tungsten-electrodes/thoriated-tungsten-electrodes/,4,Thoriated Tungsten Electrodes,/tig-welding/tungsten/thoriated,exact,Leaf slug 'thoriated-tungsten-electrodes' → CSV 'Thoriated Tungsten Electrodes',high,MAPPED,Item match: Thoriated Tungsten,,
https://www.weldingandwelder.com/category/welding-equipment/stud-welding-equipment/stud-welders-capacitor-discharge-cd/,3,Stud Welders - Capacitor Discharge (CD),/arc-mma/stud-welding/cd-welders/stud-welders-capacitor-discharge-cd,exact,Leaf slug 'stud-welders-capacitor-discharge-cd' → CSV 'Stud Welders - Capacitor Discharge (CD)',high,MAPPED,Subcategory override: 'Stud Welders - Capacitor Discharge (CD)' → /arc-mma/stud-welding/cd-welders/stud-welders-capacitor-discharge-cd,,
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/welding-hose-cutting-hose/twin-welding-hoses/twin-welding-hoses-fitted-set/,5,Twin Welding Hoses - Fitted Set,/gas-oxy-fuel/hoses/twin/twin-welding-hoses-fitted-set,exact,Leaf slug 'twin-welding-hoses-fitted-set' → CSV 'Twin Welding Hoses - Fitted Set',high,MAPPED,Subcategory override: 'Twin Welding Hoses - Fitted Set' → /gas-oxy-fuel/hoses/twin/twin-welding-hoses-fitted-set,,
https://www.weldingandwelder.com/category/welding-equipment/spot-welders/spot-welding-spares/,3,Spot Welding Electrodes,/machines/spot-welders/electrodes,exact,Leaf slug 'spot-welding-spares' → CSV 'Spot Welding Electrodes',high,MAPPED,Item match: Spot Welding Electrodes,,
https://www.weldingandwelder.com/category/welding-equipment/arc-mma-welders/,2,Arc/MMA Welders,/arc-mma/welders/arc-mma-welders,exact,Leaf slug 'arc-mma-welders' → CSV 'Arc/MMA Welders',high,MAPPED,Subcategory override: 'Arc/MMA Welders' → /arc-mma/welders/arc-mma-welders,,
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/spider-pipe-clamps/,3,Spider Pipe Clamps,/workshop/pipe/clamps/spider,exact,Leaf slug 'spider-pipe-clamps' → CSV 'Spider Pipe Clamps',high,MAPPED,Item match: Spider Clamps,,
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-cutting-machines/automatic-pipe-cutting-machine-spares/,4,Automatic Pipe Cutting Machine Spares,/workshop/pipe/cutting-machines/spares/automatic-pipe-cutting-machine-spares,exact,Leaf slug 'automatic-pipe-cutting-machine-spares' → CSV 'Automatic Pipe Cutting Machine Spares',high,MAPPED,Subcategory override: 'Automatic Pipe Cutting Machine Spares' → /workshop/pipe/cutting-machines/spares/automatic-pipe-cutting-machine-spares,,
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tungsten-electrodes/zirconiated-tungsten-electrodes/,4,Zirconiated Tungsten Electrodes,/tig-welding/tungsten/zirconiated,exact,Leaf slug 'zirconiated-tungsten-electrodes' → CSV 'Zirconiated Tungsten Electrodes',high,MAPPED,Item match: Zirconiated Tungsten,,
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tungsten-electrodes/ceriated-tungsten-electrodes/,4,Ceriated Tungsten Electrodes,/tig-welding/tungsten/ceriated,exact,Leaf slug 'ceriated-tungsten-electrodes' → CSV 'Ceriated Tungsten Electrodes',high,MAPPED,Item match: Ceriated Tungsten,,
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-mild-steel/,4,TIG Filler Rods for Mild Steel,/tig-welding/filler-rods/mild-steel/tig-filler-rods-for-mild-steel,exact,Leaf slug 'tig-filler-rods-for-mild-steel' → CSV 'TIG Filler Rods for Mild Steel',high,MAPPED,Subcategory override: 'TIG Filler Rods for Mild Steel' → /tig-welding/filler-rods/mild-steel/tig-filler-rods-for-mild-steel,,
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/welding-cable/welding-cable-copper-pvc/,4,Welding Cable (Copper/PVC),/arc-mma/cable/pvc,exact,Leaf slug 'welding-cable-copper-pvc' → CSV 'Welding Cable (Copper/PVC)',high,MAPPED,Item match: Welding Cable (Copper/PVC),,
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/oxy-acetylene-welding-rods/copper-phosphorous-welding-rods/,4,Copper Phosphorus Brazing Rods,/gas-oxy-fuel/rods/copper-phosphorus,exact,Leaf slug 'copper-phosphorous-welding-rods' → CSV 'Copper Phosphorus Brazing Rods',high,MAPPED,Item match: Copper Phosphorus Rods,YES,
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-compressors/petrol-air-compressors/,3,Petrol Air Compressors,/workshop/compressors/petrol,exact,Leaf slug 'petrol-air-compressors' → CSV 'Petrol Air Compressors',high,MAPPED,Item match: Petrol Air Compressors,,
https://www.weldingandwelder.com/category/welding-consumables/welding-chemicals-sprays/leak-detection-spray/,3,Leak Detection Spray,/workshop/chemicals/leak-detection-spray,exact,Leaf slug 'leak-detection-spray' → CSV 'Leak Detection Spray',high,MAPPED,Subcategory override: 'Leak Detection Spray' → /workshop/chemicals/leak-detection-spray,,
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/welding-hose-cutting-hose/welding-hoses-bulk-coils/,4,Welding Hoses - Bulk Coils,/gas-oxy-fuel/hoses,exact,Leaf slug 'welding-hoses-bulk-coils' → CSV 'Welding Hoses - Bulk Coils',high,MAPPED,Column-level href ([Sub-cat]),,8
https://www.weldingandwelder.com/category/safety-equipment/welding-clothing/welding-jackets/,3,Welding Jackets,/safety/clothing/jackets,exact,Leaf slug 'welding-jackets' → CSV 'Welding Jackets',high,MAPPED,Item match: Welding Jackets,,
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-aluminium/,4,TIG Filler Rods for Aluminium,/tig-welding/filler-rods/aluminium,exact,Leaf slug 'tig-filler-rods-for-aluminium' → CSV 'TIG Filler Rods for Aluminium',high,MAPPED,Item match: Aluminium,YES,
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-fume-extraction-spares/kemper-fans/,4,Kemper Fans,/safety/fume/kemper-spares/kemper-fans,exact,Leaf slug 'kemper-fans' → CSV 'Kemper Fans',high,MAPPED,Subcategory override: 'Kemper Fans' → /safety/fume/kemper-spares/kemper-fans,,
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/cutting-welding-sets/,3,Cutting & Welding Sets,/gas-oxy-fuel/sets,exact,Leaf slug 'cutting-welding-sets' → CSV 'Cutting & Welding Sets',high,MAPPED,Item match: Cutting & Welding Sets,,
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-mobile-fume-extraction/,3,Kemper Mobile Fume Extraction,/safety/fume/kemper-mobile,exact,Leaf slug 'kemper-mobile-fume-extraction' → CSV 'Kemper Mobile Fume Extraction',high,MAPPED,Column fallback for item 'Kemper Mobile Fume Extraction',,3
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-welding-wire/steel-mig-wire/,4,Mild Steel MIG Wire,/mig-welding/wire/mild-steel,exact,Leaf slug 'steel-mig-wire' → CSV 'Mild Steel MIG Wire',high,MAPPED,Item match: Mild Steel MIG Wire,YES,2
